,N,Time
0,8.0,0.07258844375610352
1,16.0,0.34372782707214355
2,24.0,0.9736628532409668
3,32.0,2.157119035720825
4,40.0,4.071369647979736
5,48.0,6.877254962921143
6,56.0,10.765966176986694
7,64.0,15.67232608795166
8,72.0,22.07068657875061
9,80.0,30.093684196472168
10,88.0,40.06169533729553
11,96.0,53.391356468200684
12,104.0,67.96350693702698
13,112.0,84.28029799461365
